,periodo,norm_diff,norm_diff_prom,El Niño,La Niña
93,1936-10,-0.5374669564514234,-0.4422971469455634,-1,0
94,1936-11,-0.9092773030492747,-0.5009505657485213,-1,0
95,1936-12,-0.5866281472442118,-0.5895491758096522,-1,0
96,1937-01,-0.6591065992384476,-0.7153318153212466,-1,0
97,1937-02,0.4342235910314238,-0.5048251770593634,-1,0
98,1937-03,-0.4757571900342114,-0.45566876749769075,-1,0
99,1937-04,-0.8104922371299909,-0.5011729809441188,-1,0
100,1937-05,0.1810537095407625,-0.31945114551244586,0,0
101,1937-06,0.33627073893552395,-0.16563466448248992,0,0
102,1937-07,0.027331445327025822,-0.051228323721577707,0,0
103,1937-08,0.24972536658624167,-0.08197802779577473,0,0
104,1937-09,-0.20722641895431834,-0.037222899282459206,0,0
105,1937-10,0.2741810839473135,0.1435559875637582,0,0
106,1937-11,-0.22658937671119042,0.07561547318843269,0,0
107,1937-12,0.22518808334556853,0.05710169725677345,0,0
108,1938-01,0.042663097767779184,0.05965697266356568,0,0
109,1938-02,-0.19897277099909405,-0.01512605026732361,0,0
110,1938-03,0.6867669775458145,0.1338728491493652,0,0
111,1938-04,0.4641785010648818,0.16553908533562658,0,0
112,1938-05,-0.38967818760590234,0.1383576168531746,0,0
113,1938-06,-0.9886318099596123,-0.06394569869768889,0,0
114,1938-07,-0.9033575543386084,-0.22161580738208678,0,0
115,1938-08,-0.16779266232592221,-0.21641912260322482,0,0
116,1938-09,-0.9800351232783318,-0.4942194727405826,-1,0
117,1938-10,-0.5427690684885793,-0.6620440676661593,-1,0
118,1938-11,-0.9145639426693721,-0.7495250268434043,-1,0
119,1938-12,0.07776793156479389,-0.5717917365893367,-1,0
120,1939-01,-0.18687707553810445,-0.45237832345591933,-1,0
121,1939-02,-0.6837418529274326,-0.5383698552228378,-1,0
122,1939-03,-0.31526849867964746,-0.42757541778972374,-1,0
123,1939-04,-0.6419514163861002,-0.44410580910597713,-1,0
124,1939-05,-0.7328710990736031,-0.4138236685066823,-1,0
125,1939-06,-0.9422650943197766,-0.5838291728207774,-1,0
126,1939-07,-1.2984066238559073,-0.7690840975404112,-1,0
127,1939-08,-1.1669273348751876,-0.8496150111983704,-1,0
128,1939-09,-0.9684300921401461,-0.9584752767751201,-1,0
129,1939-10,-0.661913581049371,-0.9618023042189986,-1,0
130,1939-11,0.04364694039833772,-0.8323826309736752,-1,0
131,1939-12,-0.18552234198048392,-0.7062588389171264,-1,0
132,1940-01,0.12213208138756211,-0.4695023880432148,-1,0
133,1940-02,-0.1185141440705187,-0.29476685624243665,0,0
134,1940-03,-0.872653684240818,-0.27880412159254864,0,0
135,1940-04,-0.38935815939158985,-0.23337821798291844,0,0
136,1940-05,-0.03812479886945214,-0.24700684119421676,0,0
137,1940-06,0.08935848855291142,-0.20119336943865085,0,0
138,1940-07,-0.543403148730191,-0.31211590779160975,0,0
139,1940-08,-0.10958571939873103,-0.3106278370129784,0,0
140,1940-09,-0.3289023176310951,-0.22000260924469128,0,0
141,1940-10,0.5816564626944983,-0.058166838897009944,0,0
142,1940-11,0.5776660443414925,0.04446496830481417,0,0
143,1940-12,0.7265640195543799,0.15066589013839224,0,0
144,1941-01,-0.5536543009322749,0.14895736477137828,0,0
145,1941-02,-0.456903918894589,0.09107099818873528,0,0
146,1941-03,-0.4296145320162892,0.07428562912453628,0,0
147,1941-04,-0.18269529697307654,-0.053106330820059555,0,0
148,1941-05,-0.3350067801312027,-0.2052184682321754,0,0
149,1941-06,-0.517361517046549,-0.4125393909989969,-1,0
150,1941-07,-0.41313179490202295,-0.38911897332728823,-1,0
151,1941-08,-0.29785964147265775,-0.36261159375696633,-1,0
152,1941-09,-0.26004414033071804,-0.33434986180937115,0,0
153,1941-10,0.1225081998572629,-0.283482612337648,0,0
154,1941-11,0.038170213561458964,-0.22128644672220432,0,0
155,1941-12,-0.41542733715263824,-0.20429741673988588,0,0
156,1942-01,-0.7186544999464637,-0.255217867580626,0,0
157,1942-02,0.5818772394365557,-0.1085950540957571,0,0
158,1942-03,-0.06690851895354398,-0.0764057838662281,0,0
159,1942-04,0.2337198728989732,-0.05787050502594304,0,0
160,1942-05,0.18110756608954628,-0.03404761293792848,0,0
161,1942-06,-0.3225572114375735,-0.01856925865208436,0,0
162,1942-07,-0.7899054902264098,-0.030444423698742045,0,0
163,1942-08,-0.4631616096167469,-0.20461756520762578,0,0
164,1942-09,-0.6462987192733344,-0.30118259859425756,0,0
165,1942-10,0.6167077899867814,-0.23735127907962286,0,0
166,1942-11,0.8735135805057013,-0.12195027667693033,0,0
167,1942-12,0.0649075829448117,-0.057372810946532814,0,0
168,1943-01,1.387538655694351,0.3055345467069273,0,0
169,1943-02,0.01827499635292883,0.3857739810352066,0,1
170,1943-03,0.481030957862869,0.5736622605579073,0,1
171,1943-04,0.5976867448547712,0.5704920863692388,0,1
172,1943-05,-0.22040388342934786,0.38817250904673056,0,1
173,1943-06,-0.5879985038840833,0.2793548279085815,0,0
174,1943-07,-0.012868811802712234,0.045953583325737596,0,0
175,1943-08,0.839413676761799,0.1828100300605493,0,0
176,1943-09,-0.5623596731948809,0.008911591550924322,0,0
177,1943-10,0.5955977012078731,0.008563417609774637,0,0
178,1943-11,-0.15499284876315778,0.019465256720806318,0,0
179,1943-12,0.35427631285515554,0.17651105951067947,0,0
180,1944-01,0.08007381927912159,0.1920014980243184,0,0
181,1944-02,-0.5664900091192807,-0.042315782955861546,0,0
182,1944-03,0.02304614338163748,0.05525185314022485,0,0
183,1944-04,-0.23312186809599275,-0.08286807507708613,0,0
184,1944-05,1.152183533025817,0.13499465522107634,0,0
185,1944-06,-0.3519434398950699,0.017291363096038775,0,0
186,1944-07,-1.03429637843796,-0.16843700319014146,0,0
187,1944-08,-0.3473940261072069,-0.1319210060214625,0,0
188,1944-09,-0.7661072481127026,-0.2634465712705192,0,0
189,1944-10,-0.01986443753659493,-0.2279036661772862,0,0
190,1944-11,-0.3632213580017936,-0.48047114801522134,-1,0
191,1944-12,-0.30672786913431604,-0.4729352195550957,-1,0
192,1945-01,-0.41308190316794663,-0.36939947367676007,-1,0
193,1945-02,-0.6595934879282278,-0.42143271731359694,-1,0
194,1945-03,-1.4594487620091494,-0.5369896362963381,-1,0
195,1945-04,0.6891625797316495,-0.41881846675163065,-1,0
196,1945-05,1.0139994784203508,-0.18928166068127328,0,0
197,1945-06,-0.2822316196153621,-0.18519895242811424,0,0
198,1945-07,-0.19561753571695586,-0.14895489118628247,0,0
199,1945-08,-0.41685442360693653,-0.10849838046606725,0,0
200,1945-09,-0.7027670358742475,0.017615240556416407,0,0
201,1945-10,0.48058602676337386,-0.017147518271629535,0,0
202,1945-11,0.1462033652575569,-0.16178020379876182,0,0
203,1945-12,0.20298940342518718,-0.08091003329200364,0,0
204,1946-01,0.27703934696729526,-0.002133886177961767,0,0
205,1946-02,-0.3362919753555788,0.011293188530597844,0,0
206,1946-03,-0.3146352604936202,0.07598181776070238,0,0
207,1946-04,0.06683285500455065,0.0070229558008985185,0,0
208,1946-05,-0.5384888982335048,-0.10709242144761176,0,0
209,1946-06,-0.7778843451441438,-0.27057137954250027,0,0
210,1946-07,-0.4195183482995329,-0.38666432875363826,-1,0
211,1946-08,-0.26659665530541093,-0.3750484420786104,-1,0
212,1946-09,-1.3448888654296507,-0.5467573762346154,-1,0
213,1946-10,-0.8766973178257311,-0.7040124050396623,-1,0
214,1946-11,-0.40178020360473427,-0.681227622601534,-1,0
215,1946-12,0.06911386906732246,-0.5400612535662895,-1,0
216,1947-01,-0.5064776625296797,-0.5545544726046473,-1,0
217,1947-02,-0.8067035379600804,-0.6445722863804256,-1,0
218,1947-03,-1.1433334092233882,-0.6109797103460486,-1,0
219,1947-04,-1.3029067781616548,-0.6820146204020358,-1,0
220,1947-05,-0.9134564957335045,-0.7672940024234975,-1,0
221,1947-06,0.4496127109967678,-0.70387752876859,-1,0
222,1947-07,0.759515273100059,-0.4928787061636335,-1,0
223,1947-08,0.22442248813158802,-0.32102436848168875,0,0
224,1947-09,0.7222517390715641,-0.010093510432530059,0,0
225,1947-10,0.8821306471232218,0.354079393781616,0,1
226,1947-11,-0.7986752046076978,0.3732096089692505,0,1
227,1947-12,-1.14949270459709,0.10669203970360752,0,0
228,1948-01,-0.4470157937513934,-0.09439647143830121,0,0
229,1948-02,0.12253089203235804,-0.1113784041215062,0,0
230,1948-03,-0.4453026474758696,-0.30597080187941184,0,0
231,1948-04,0.6723785440496676,-0.3409294857250042,0,0
232,1948-05,0.1414880380821399,-0.1842356119433646,0,0
233,1948-06,-0.4944168736173974,-0.0750563067800825,0,0
234,1948-07,-0.3624161401056622,-0.060956364505793975,0,0
235,1948-08,-1.0081111569389125,-0.24939670600100575,0,0
236,1948-09,-0.5134814362550704,-0.2607598374642059,0,0
237,1948-10,-0.9667896964072062,-0.5339545442070182,-1,0
238,1948-11,-0.4927723088699574,-0.6396646020323677,-1,0
239,1948-12,-0.424474633673378,-0.6280075620416978,-1,0
240,1949-01,0.4514763706363651,-0.49235881025136,-1,0
241,1949-02,-0.06995404107871628,-0.33599929094132724,0,0
242,1949-03,-0.011724269366711029,-0.252373096459934,0,0
243,1949-04,-0.2849028294955256,-0.13872528530798722,0,0
244,1949-05,-0.01938392044656328,-0.05982722057075488,0,0
245,1949-06,0.13896520869059464,0.03407941982324056,0,0
246,1949-07,0.44269916824266325,0.03261655275762359,0,0
247,1949-08,-0.2589123152999837,0.0011235070540790149,0,0
248,1949-09,-0.03305787881707413,-0.002432094520981502,0,0
249,1949-10,-0.49827641405304224,-0.03799435861390094,0,0
250,1949-11,-0.45245111282713985,-0.11017222401066369,0,0
251,1949-12,-0.5174404110969892,-0.21957316064192767,0,0
252,1950-01,-0.04108488874044895,-0.3002038368057797,0,0
253,1950-02,-0.29316966680949685,-0.30591339539069856,0,0
254,1950-03,-0.6517977403546961,-0.40903670564696887,-1,0
255,1950-04,-0.8634162774929802,-0.4698933495536252,-1,0
256,1950-05,-0.3536327156703053,-0.45342361669415276,-1,0
257,1950-06,-0.08802054831289936,-0.3818536395634711,-1,0
258,1950-07,0.09446354220490273,-0.3592622344059126,-1,0
259,1950-08,0.11399866456088836,-0.29140084584418163,0,0
260,1950-09,-0.051884373793507556,-0.19141528475065026,0,0
261,1950-10,-0.2773238331139082,-0.09373321068747159,0,0
262,1950-11,-0.5888024061493752,-0.1329281591006499,0,0
263,1950-12,-0.5010972323820484,-0.20177427311217475,0,0
264,1951-01,-0.1522609218494024,-0.2428950171212256,0,0
265,1951-02,-0.006208747705406387,-0.2629295858322747,0,0
266,1951-03,0.01581560937875655,-0.25164625530356405,0,0
267,1951-04,-0.29180228919745876,-0.25405933131748915,0,0
268,1951-05,-0.25511101790255614,-0.1984440999430193,0,0
269,1951-06,-0.4275569999066362,-0.1861873945304506,0,0
270,1951-07,0.20084855574587124,-0.12733581493123833,0,0
271,1951-08,0.10864009452353411,-0.10819434122641491,0,0
272,1951-09,-0.6445278260184969,-0.2182515804592905,0,0
273,1951-10,-0.46950449332670324,-0.24786861448083122,0,0
274,1951-11,-0.43898976454795696,-0.2785150722550647,0,0
275,1951-12,-0.5546342588218516,-0.2996946154076006,0,0
276,1952-01,-0.023575912849749563,-0.3370986935068707,0,0
277,1952-02,-0.26252935740617017,-0.3989602688284881,-1,0
278,1952-03,-0.34698550314009263,-0.3493698816820874,0,0
279,1952-04,-0.028757664125479754,-0.27591207681521684,0,0
280,1952-05,-0.03838175846077887,-0.20914407580068714,0,0
281,1952-06,-0.11990132196235899,-0.13668858632410505,0,0
282,1952-07,0.495581882959839,-0.050162287022506934,0,0
283,1952-08,0.049957918501461716,0.00191892562876505,0,0
284,1952-09,0.15131630126458837,0.08496922636287856,0,0
285,1952-10,-0.45470759152826107,0.013977571795748323,0,0
286,1952-11,0.7636498558182413,0.14764950750891834,0,0
287,1952-12,0.5262791799914355,0.2553462578345507,0,0
288,1953-01,0.30913215625426904,0.22427130338362242,0,0
289,1953-02,-0.20188435755152065,0.18229759070812537,0,0
290,1953-03,0.0868811216059987,0.1715583940983604,0,0
291,1953-04,-0.21449582961046046,0.21159368775132717,0,0
292,1953-05,0.196301593130651,0.11703564397006215,0,0
293,1953-06,-0.03581034426138139,0.02335405659459267,0,0
294,1953-07,-0.44756567281253884,-0.1027622482498753,0,0
295,1953-08,-0.6454650988445311,-0.17669237179871042,0,0
296,1953-09,1.1199112762092234,-0.004520679364839612,0,0
297,1953-10,0.36400977465906764,0.09189692134674843,0,0
298,1953-11,0.3279160207348251,0.11383265928077745,0,0
299,1953-12,-0.16227798117317802,0.092754719795478,0,0
300,1954-01,0.44097307744591113,0.24084451150521966,0,0
301,1954-02,-0.19823397081812974,0.3153830328429532,0,0
302,1954-03,-0.28835238140725167,0.0806724232402074,0,0
303,1954-04,0.3015537040720773,0.07026307814237569,0,0
304,1954-05,0.011206619673579653,0.017478177965501437,0,0
305,1954-06,0.5186325005752761,0.13096325825691046,0,0
306,1954-07,0.628132138177215,0.16215643504546112,0,0
307,1954-08,0.4732884131299896,0.2740768323701477,0,0
308,1954-09,-0.7014132321582829,0.20523335724497582,0,0
309,1954-10,1.2812140962520688,0.3685100892749744,0,1
310,1954-11,0.24584562535908058,0.4076165902225579,0,1
311,1954-12,0.6011873025692048,0.4213757238882127,0,1
312,1955-01,0.027396732677809822,0.32125315630497847,0,0
313,1955-02,-0.314441229973909,0.18996488245432872,0,0
314,1955-03,-0.2934052176638357,0.25796621820340326,0,0
315,1955-04,0.06022205091119053,0.05446754397992356,0,0
316,1955-05,-0.7822213241886055,-0.11687694761135746,0,0
317,1955-06,-0.45822862173649453,-0.293446268328974,0,0
318,1955-07,0.41549979076875715,-0.2287624253138161,0,0
319,1955-08,-1.0568984029663857,-0.3525052874792289,-1,0
320,1955-09,0.448973350880552,-0.2287755260551643,0,0
321,1955-10,0.43270672860687226,-0.16669474643921733,0,0
322,1955-11,0.29213672848692174,0.012364929006703856,0,0
323,1955-12,0.4732814535513073,0.1676166082213375,0,0
324,1956-01,0.3231525742691049,0.15222540547139543,0,0
325,1956-02,0.8173537531589549,0.4646007648256189,0,1
326,1956-03,0.3540560875018597,0.44878122092917017,0,1
327,1956-04,-0.7128075109281019,0.2578621810066744,0,0
328,1956-05,-0.20190539921293466,0.1755218263900317,0,0
329,1956-06,0.7306187829045204,0.21841138128223392,0,0
330,1956-07,-0.34181013552219114,0.10758426298368458,0,0
331,1956-08,-0.025176282068612034,-0.03283740955424324,0,0
332,1956-09,0.772539902450721,0.036909892937233645,0,0
333,1956-10,1.1473184190982417,0.3469308812749576,0,0
334,1956-11,-0.08298554774060393,0.36675085652034606,0,1
335,1956-12,1.002491584638821,0.41206299014272946,0,1
336,1957-01,-0.5918493956180043,0.37038978012676055,0,1
337,1957-02,-0.5510053391951014,0.28275160393901233,0,0
338,1957-03,0.12029552477230133,0.17404420765927575,0,0
339,1957-04,-0.29228690524169465,-0.065890013064047,0,0
340,1957-05,0.7844139510296074,0.07867657006432156,0,0
341,1957-06,-0.39023596956892787,-0.15344468897030325,0,0
342,1957-07,-0.09520365235497623,-0.07067039842646522,0,0
343,1957-08,-0.16707981850875614,-0.006682811645407673,0,0
344,1957-09,-0.0776589149285351,-0.03967521826221374,0,0
345,1957-10,0.39827074126248324,0.0754177228218159,0,0
346,1957-11,-0.6761883043913561,-0.16801598641501136,0,0
347,1957-12,-0.3960630051212679,-0.16898715900706804,0,0
348,1958-01,-0.25864045912016254,-0.19622662680126576,0,0
349,1958-02,-0.1493182390957385,-0.19326636356576285,0,0
350,1958-03,0.10398008548479214,-0.16299319683020827,0,0
351,1958-04,-0.3908531799077808,-0.2945138503585856,0,0
352,1958-05,-0.598302198274014,-0.2815328326723619,0,0
353,1958-06,-0.1813657651029752,-0.2457499593359798,0,0
354,1958-07,-0.4562375440836998,-0.2786828068299027,0,0
355,1958-08,0.7518280559359769,-0.12849175765795015,0,0
356,1958-09,-0.7275902401159317,-0.26708681192473743,0,0
357,1958-10,-0.25525782766997246,-0.24448758655176936,0,0
358,1958-11,0.3495144311354442,-0.08651814831685967,0,0
359,1958-12,0.08461830098388586,-0.04218747063571615,0,0
360,1959-01,-0.6701986790563215,-0.07784765979781975,0,0
361,1959-02,-0.5514057159312861,-0.29505328844236356,0,0
362,1959-03,-0.5634986798787421,-0.2677046950694986,0,0
363,1959-04,-0.8613804042461495,-0.36872512449886147,-1,0
364,1959-05,-0.1277218693016563,-0.4482645079050449,-1,0
365,1959-06,-0.07379658119966673,-0.4746669882689703,-1,0
366,1959-07,0.1296862304842543,-0.34135283667887434,0,0
367,1959-08,0.0077416193786028825,-0.24816161412722623,0,0
368,1959-09,-0.11972050287613019,-0.17419858462679091,0,0
369,1959-10,-0.1425188792567114,-0.05438833046188455,0,0
370,1959-11,-0.2941573331825926,-0.0821275744420406,0,0
371,1959-12,-0.34397293830976844,-0.1271569672937242,0,0
372,1960-01,-0.44229190073972174,-0.22248665583105356,0,0
373,1960-02,-0.7147809600367048,-0.3429070857336048,0,0
374,1960-03,-0.28151550006292564,-0.36987291859807075,-1,0
375,1960-04,-0.12857401861887938,-0.3675487751584321,-1,0
376,1960-05,-0.6013143392936624,-0.418741609510277,-1,0
377,1960-06,-0.44866300585440017,-0.436189954101049,-1,0
378,1960-07,0.3705821459435978,-0.3007109463204957,0,0
379,1960-08,0.3341447072183571,-0.12589000177798543,0,0
380,1960-09,-0.18963086723585398,-0.11057589630680682,0,0
381,1960-10,0.2790629806832265,-0.0426363964231225,0,0
382,1960-11,-1.1093122682974321,-0.12730271792375078,0,0
383,1960-12,1.125890954721665,0.13512294217226006,0,0
384,1961-01,0.3088094749893467,0.12482749701321821,0,0
385,1961-02,-1.098856705626008,-0.11400607179417595,0,0
386,1961-03,0.045724916517201224,-0.07478010783533341,0,0
387,1961-04,-0.21462987672871428,-0.15706225073732352,0,0
388,1961-05,-1.4237853419555415,-0.20947442968034177,0,0
389,1961-06,0.20558753615179978,-0.36285833277531926,-1,0
390,1961-07,-0.173154667037771,-0.4431856897798389,-1,0
391,1961-08,-0.42490593394360665,-0.33086056116610535,0,0
392,1961-09,-0.5152254631579163,-0.4243522911119582,-1,0
393,1961-10,0.649012953372315,-0.28041181942845345,0,0
394,1961-11,0.5180475095541497,0.043226989156495164,0,0
395,1961-12,-0.6641097857481758,-0.10172256449350077,0,0
396,1962-01,0.5480034664076682,0.018470457747405754,0,0
397,1962-02,-0.12557577274500456,0.06835881794717279,0,0
398,1962-03,0.40293331391129483,0.2213852807920413,0,0
399,1962-04,-0.35306202764842565,0.05437278395525119,0,0
400,1962-05,0.34621371642638893,0.025733818433957733,0,0
401,1962-06,0.8215500644134177,0.27334379346089,0,0
402,1962-07,0.03299938185299877,0.18750977936844507,0,0
403,1962-08,0.5523026022421675,0.3004895085329738,0,0
404,1962-09,-0.17175540530444597,0.2047080553303503,0,0
405,1962-10,0.11398234732720033,0.2825487844929546,0,0
406,1962-11,0.759345791419163,0.35140413032508366,0,1
407,1962-12,-0.10609207629456999,0.19679710687375238,0,0
408,1963-01,-0.22638336816118113,0.1535666485380557,0,0
409,1963-02,0.5018469274467314,0.14515736940548304,0,0
410,1963-03,-0.11764306618461641,0.15417609259212128,0,0
411,1963-04,0.03623848746985289,0.14121878261589674,0,0
412,1963-05,1.0357728749727992,0.1872899632081694,0,0
413,1963-06,0.05325672513325542,0.21384809677947367,0,0
414,1963-07,0.09105387495339419,0.2667543039652362,0,0
415,1963-08,0.04240382372010168,0.19018045334413125,0,0
416,1963-09,-0.5941748065020482,0.11075849662455928,0,0
417,1963-10,-0.15573689876895888,0.07876259891809063,0,0
418,1963-11,0.5068649114298175,-0.009388728339072986,0,0
419,1963-12,-0.6218667374558593,-0.12190930543725877,0,0
420,1964-01,-0.5975058120658587,-0.23666925327380092,0,0
421,1964-02,-0.3084728274319516,-0.2951486951324765,0,0
422,1964-03,-1.3399663951234977,-0.41944729323605134,-1,0
423,1964-04,0.35140157299242497,-0.33492421460915406,0,0
424,1964-05,0.39673174628787583,-0.35327974213281105,-1,0
425,1964-06,0.9865730542874684,-0.08520644350892308,0,0
426,1964-07,0.3119292874813923,0.06636607308228545,0,0
427,1964-08,-0.07550901633423358,0.10519337493190513,0,0
428,1964-09,-0.29446785343329696,0.2794431318802719,0,0
429,1964-10,-0.17254748396477973,0.19211828905407113,0,0
430,1964-11,-0.1843869961831576,0.0952651653088989,0,0
431,1964-12,0.12745517275272722,-0.04792114828022464,0,0
432,1965-01,-0.25155838697010185,-0.141835760688807,0,0
433,1965-02,-0.6964882981278762,-0.24533230765441408,0,0
434,1965-03,-1.0798200610360367,-0.3762243422548707,-1,0
435,1965-04,0.9695546838074877,-0.18587398095949284,0,0
436,1965-05,0.30602308541077095,-0.10413896736050472,0,0
437,1965-06,-0.8939088776340274,-0.27436630909163046,0,0
438,1965-07,-0.11665346261205595,-0.25188215503195616,0,0
439,1965-08,0.18276210437781684,-0.10534042128100733,0,0
440,1965-09,-0.7359999885892086,-0.04803707587320264,0,0
441,1965-10,0.4527636106823841,-0.13416892139405323,0,0
442,1965-11,0.956600614545948,-0.02573933320485707,0,0
443,1965-12,-0.1350667763286226,0.10073435034604372,0,0
444,1966-01,-1.0794091984473262,-0.05972493895983466,0,0
445,1966-02,-0.8817706736386332,-0.23714706862924298,0,0
446,1966-03,0.040163277678278646,-0.10778652425132845,0,0
447,1966-04,-0.8223614721009522,-0.32030737138188453,0,0
448,1966-05,-0.17473446646829094,-0.5088632182175911,-1,0
449,1966-06,0.3445887716240956,-0.428920626892138,-1,0
450,1966-07,-0.13619680307258708,-0.2717185609963481,0,0
451,1966-08,0.21506761648385364,-0.08891217930926698,0,0
452,1966-09,0.1410014412528813,-0.07210581871349987,0,0
453,1966-10,0.08631429994630928,0.07934014329437704,0,0
454,1966-11,0.7309029524879959,0.23027971312042483,0,0
455,1966-12,0.9364636065172459,0.3289255189359499,0,0
456,1967-01,-0.002809151081202679,0.3511567942678473,0,1
457,1967-02,-0.10750785719726344,0.29739421532099447,0,0
458,1967-03,0.2633010937384637,0.3177774907352582,0,0
459,1967-04,0.20929878937908206,0.3382749056407203,0,0
460,1967-05,0.15845780592814848,0.24286738121407905,0,0
461,1967-06,0.7636222082513453,0.21406048150309565,0,0
462,1967-07,0.1138405809873099,0.23350210351451442,0,0
463,1967-08,0.17998418112148012,0.281417443234305,0,0
464,1967-09,-0.19582598831137993,0.2048962628926644,0,0
465,1967-10,-0.34485044813309984,0.11253805664063408,0,0
466,1967-11,0.3196877541539849,0.13940971467827348,0,0
467,1967-12,0.3595290422662791,0.07206085368076244,0,0
468,1968-01,-0.2536083444323399,0.010819366110820813,0,0
469,1968-02,0.33005666519393384,0.03583144678956309,0,0
470,1968-03,-0.4830798039502516,-0.012044189150248843,0,0
471,1968-04,0.8472540638077808,0.18663989617323126,0,0
472,1968-05,-0.12173007528452794,0.11307025793347912,0,0
473,1968-06,1.0857571895849478,0.23410828248659055,0,0
474,1968-07,0.1001846543320435,0.29307378228065445,0,0
475,1968-08,-0.25646805748077406,0.1953196618348698,0,0
476,1968-09,0.6004884833260649,0.37591437638092257,0,1
477,1968-10,0.022649162502125314,0.2384802261633133,0,0
478,1968-11,0.21134129394165793,0.2939921210343443,0,0
479,1968-12,-0.7741414061150337,-0.015990978248985988,0,0
480,1969-01,0.790465861794702,0.0990558896614571,0,0
481,1969-02,-0.07099220180285694,0.1299685322744433,0,0
482,1969-03,-1.0369199552573052,-0.14293287415611838,0,0
483,1969-04,0.7752420242394478,-0.017500730533231312,0,0
484,1969-05,0.04261073257875228,-0.04562249076038225,0,0
485,1969-06,0.13921422317449342,0.10660344745453894,0,0
486,1969-07,-0.4901426033251074,-0.10683129673209597,0,0
487,1969-08,-0.308366645146707,-0.146393703956071,0,0
488,1969-09,0.15071440392991148,0.05154535590846513,0,0
489,1969-10,0.8102827850210269,0.05738548270539499,0,0
490,1969-11,-0.1600112442714019,0.023615153230369296,0,0
491,1969-12,-0.22228543857055566,-0.03663479039380555,0,0
492,1970-01,0.19688657528670137,0.07787007270816258,0,0
493,1970-02,0.14332924247107004,0.15315272064445876,0,0
494,1970-03,-0.8834292647885575,-0.019204557475286082,0,0
495,1970-04,-0.6434568531303185,-0.26149449716717704,0,0
496,1970-05,0.14415453236661285,-0.2108002010608412,0,0
497,1970-06,0.01971638401005415,-0.1704665639640729,0,0
498,1970-07,0.28107225503468397,-0.15643561733940917,0,0
499,1970-08,-0.19647531500047197,-0.2130697102513328,0,0
500,1970-09,0.5985202754269636,0.03392187978458738,0,0
501,1970-10,0.6738393593121053,0.2534712485249913,0,0
502,1970-11,0.25645848447817293,0.272188573876918,0,0
503,1970-12,-0.32889152367852087,0.2140872559288222,0,0
504,1971-01,1.3744260635646262,0.39631289068381254,0,1
505,1971-02,0.5923730946273306,0.5277876256217796,0,1
506,1971-03,0.8387907778665129,0.5678327093617045,0,1
507,1971-04,0.328296167499894,0.5102421773930027,0,1
508,1971-05,0.7838370127993218,0.5981385987798608,0,1
509,1971-06,-0.051612463080314724,0.6443517755462286,0,1
510,1971-07,0.011837475117350518,0.41725367747168246,0,1
511,1971-08,0.5071307033114512,0.4030466122523693,0,1
512,1971-09,0.5048480190387103,0.3473894857810689,0,0
513,1971-10,-0.016573686292333006,0.2899111768156977,0,0
514,1971-11,0.14973951476452188,0.1842282604765644,0,0
515,1971-12,0.5310416982180106,0.28133728735961866,0,0
516,1972-01,1.4932953163978795,0.5282469275730401,0,1
517,1972-02,-0.00021107728062299042,0.44368996414102774,0,1
518,1972-03,0.28952426476510434,0.40780267176209345,0,1
519,1972-04,1.120675313267608,0.5973441716887503,0,1
520,1972-05,0.38102277189193384,0.6358913812099856,0,1
521,1972-06,0.46157347287756706,0.624313343653245,0,1
522,1972-07,0.3722324960085167,0.4374695402550179,0,1
523,1972-08,0.23576776448464687,0.47679934721589623,0,1
524,1972-09,-0.5821129992552866,0.33152646987916434,0,0
525,1972-10,-0.6405685157752515,0.03798583170535443,0,0
526,1972-11,0.15458484761533617,0.0002461776592548176,0,0
527,1972-12,-0.3542995556543742,-0.13573266042940205,0,0
528,1973-01,-0.7318378454450305,-0.3197443840049933,0,0
529,1973-02,-0.9770429778192353,-0.521879507722307,-1,0
530,1973-03,-0.4521336932308991,-0.5002162900515758,-1,0
531,1973-04,-0.45187596205154074,-0.46876753109762387,-1,0
532,1973-05,-0.27404134924447837,-0.5402052305742597,-1,0
533,1973-06,0.48989595154975113,-0.3995059793735722,-1,0
534,1973-07,0.6070643056262793,-0.17635562086168718,0,0
535,1973-08,0.9599670109699507,0.14647937726984386,0,0
536,1973-09,1.62090105682183,0.49198516894529876,0,1
537,1973-10,0.15709980447829203,0.5934811300336041,0,1
538,1973-11,0.7206962499350126,0.7592707298968526,0,1
539,1973-12,0.985904383239215,0.8419388018450967,0,1
540,1974-01,0.43304150240734074,0.8129350013086069,0,1
541,1974-02,0.8708278703514437,0.7980784778721891,0,1
542,1974-03,0.5356237866386994,0.6171989328416673,0,1
543,1974-04,0.23234835160017822,0.6297403573619816,0,1
544,1974-05,0.005872396691063713,0.5106030484879901,0,1
545,1974-06,-0.1668427786080257,0.31847852151345,0,0
546,1974-07,-0.3014054603627808,0.19607069438509642,0,0
547,1974-08,-0.03175796501391608,0.045639721824203144,0,0
548,1974-09,0.810592828435854,0.09146789545706224,0,0
549,1974-10,0.16552326544800658,0.08033038109836699,0,0
550,1974-11,0.6521252497860419,0.18803918994753,0,0
551,1974-12,-0.4006542370247188,0.14907061354474785,0,0
552,1975-01,-0.7823987650663973,0.06890506276081176,0,0
553,1975-02,0.8831700031123078,0.22139305744851576,0,0
554,1975-03,0.28589301520895866,0.1339430885773665,0,0
